Index, Title, Author, Rating, Score, Vote, Link, Author_Link, Image, Image_Small 
64, Cinderella and the Colonel (Timeless Fairy Tales #3), K.M. Shea, 4.30 avg rating - 4.574 ratings, 85, 1, https://www.goodreads.com/book/show/33793443-cinderella-and-the-colonel, https://www.goodreads.com/author/show/6893644.K_M_Shea, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1483551084i/33793443.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483551084i/33793443._SY75_.jpg
65, Snowflakes (The Snow Queen #2.5), K.M. Shea, 4.17 avg rating - 1.080 ratings, 85, 1, https://www.goodreads.com/book/show/33827350-snowflakes, https://www.goodreads.com/author/show/6893644.K_M_Shea, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1484001759i/33827350.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1484001759i/33827350._SY75_.jpg
66, Daughter of Lies (Andari Chronicles #5), Kenley Davidson, 4.26 avg rating - 727 ratings, 84, 1, https://www.goodreads.com/book/show/50227318-daughter-of-lies, https://www.goodreads.com/author/show/14701473.Kenley_Davidson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1577826492i/50227318.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577826492i/50227318._SY75_.jpg
67, Sacrifice (The Snow Queen #2), K.M. Shea, 4.32 avg rating - 2.852 ratings, 84, 1, https://www.goodreads.com/book/show/29341482-sacrifice, https://www.goodreads.com/author/show/6893644.K_M_Shea, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1456447206i/29341482.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456447206i/29341482._SY75_.jpg
68, The Princess and the Pea (Timeless Fairy Tales #0.5), K.M. Shea, 4.04 avg rating - 593 ratings, 84, 1, https://www.goodreads.com/book/show/40694402-the-princess-and-the-pea, https://www.goodreads.com/author/show/6893644.K_M_Shea, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1532652502i/40694402.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532652502i/40694402._SY75_.jpg
69, Interlude: A Short Story of Andar (Andari Chronicles #5.5), Kenley Davidson, 4.08 avg rating - 131 ratings, 83, 1, https://www.goodreads.com/book/show/50225980-interlude, https://www.goodreads.com/author/show/14701473.Kenley_Davidson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1577823546i/50225980.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577823546i/50225980._SY75_.jpg
70, The Twelve Dancing Princesses  (Timeless Fairy Tales #10), K.M. Shea, 4.55 avg rating - 2.188 ratings, 83, 1, https://www.goodreads.com/book/show/37937307-the-twelve-dancing-princesses, https://www.goodreads.com/author/show/6893644.K_M_Shea, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1515981723i/37937307.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515981723i/37937307._SY75_.jpg
71, A Girl's Tale (Robyn Hood #1), K.M. Shea, 4.05 avg rating - 1.519 ratings, 83, 1, https://www.goodreads.com/book/show/33983998-a-girl-s-tale, https://www.goodreads.com/author/show/6893644.K_M_Shea, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1485345429i/33983998.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485345429i/33983998._SY75_.jpg
72, The Countess and the Frog (Andari Chronicles #0.5), Kenley Davidson, 4.06 avg rating - 185 ratings, 82, 1, https://www.goodreads.com/book/show/50229400-the-countess-and-the-frog, https://www.goodreads.com/author/show/14701473.Kenley_Davidson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1577831108i/50229400.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577831108i/50229400._SY75_.jpg
73, A Dance of Silver and Shadow: A Retelling of the Twelve Dancing Princesses (Beyond the Four Kingdoms #1), Melanie Cellier, 4.21 avg rating - 4.884 ratings, 82, 1, https://www.goodreads.com/book/show/36186930-a-dance-of-silver-and-shadow, https://www.goodreads.com/author/show/14830176.Melanie_Cellier, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1504631497i/36186930.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504631497i/36186930._SY75_.jpg
74, Fight for Freedom (Robyn Hood #2), K.M. Shea, 4.18 avg rating - 1.371 ratings, 82, 1, https://www.goodreads.com/book/show/24752088-fight-for-freedom, https://www.goodreads.com/author/show/6893644.K_M_Shea, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1483554518i/24752088.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483554518i/24752088._SY75_.jpg
75, Shard of Glass: A Cinderella Romance (Fairy Tale Royals #1), Emily Deady, 4.14 avg rating - 1.181 ratings, 81, 1, https://www.goodreads.com/book/show/53462454-shard-of-glass, https://www.goodreads.com/author/show/18916772.Emily_Deady, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1590177065i/53462454.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1590177065i/53462454._SY75_.jpg
76, A Tale of Beauty and Beast (Beyond the Four Kingdoms #2), Melanie Cellier, 4.30 avg rating - 4.054 ratings, 81, 1, https://www.goodreads.com/book/show/36199298-a-tale-of-beauty-and-beast, https://www.goodreads.com/author/show/14830176.Melanie_Cellier, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1504824056i/36199298.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504824056i/36199298._SY75_.jpg
77, Oh Wretched Moon, Kate   Ramsey, 4.04 avg rating - 45 ratings, 81, 1, https://www.goodreads.com/book/show/55302667-oh-wretched-moon, https://www.goodreads.com/author/show/18866922.Kate_Ramsey, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1599855448i/55302667.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1599855448i/55302667._SY75_.jpg
78, Thorn of Rose: A Beauty and the Beast Romance (Fairy Tale Royals #2), Emily Deady, 4.17 avg rating - 805 ratings, 80, 1, https://www.goodreads.com/book/show/54325150-thorn-of-rose, https://www.goodreads.com/author/show/18916772.Emily_Deady, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1593455581i/54325150.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1593455581i/54325150._SX50_.jpg
79, The Secret Princess (Return to the Four Kingdoms #1), Melanie Cellier, 4.30 avg rating - 1.854 ratings, 80, 1, https://www.goodreads.com/book/show/53380968-the-secret-princess, https://www.goodreads.com/author/show/14830176.Melanie_Cellier, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1589209843i/53380968.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1589209843i/53380968._SY75_.jpg
80, Soot and Slipper, Kate Stradling, 4.37 avg rating - 1.236 ratings, 80, 1, https://www.goodreads.com/book/show/44581324-soot-and-slipper, https://www.goodreads.com/author/show/4356658.Kate_Stradling, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1553419298i/44581324.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553419298i/44581324._SY75_.jpg
81, Pearl of Magic: A Little Mermaid Romance (Fairy Tale Royals #3), Emily Deady, 4.25 avg rating - 472 ratings, 79, 1, https://www.goodreads.com/book/show/55082366-pearl-of-magic, https://www.goodreads.com/author/show/18916772.Emily_Deady, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1598204958i/55082366.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1598204958i/55082366._SX50_.jpg
82, The Princess Companion: A Retelling of The Princess and the Pea (The Four Kingdoms #1), Melanie Cellier, 4.15 avg rating - 5.813 ratings, 79, 1, https://www.goodreads.com/book/show/36562225-the-princess-companion, https://www.goodreads.com/author/show/14830176.Melanie_Cellier, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1510202918i/36562225.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510202918i/36562225._SY75_.jpg
83, Brine and Bone, Kate Stradling, 4.41 avg rating - 1.204 ratings, 79, 1, https://www.goodreads.com/book/show/38097007-brine-and-bone, https://www.goodreads.com/author/show/4356658.Kate_Stradling, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1516324831i/38097007.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516324831i/38097007._SY75_.jpg
84, Sky of Wind (Fairy Tale Royals #4), Emily Deady, 4.14 avg rating - 260 ratings, 78, 1, https://www.goodreads.com/book/show/56379484-sky-of-wind, https://www.goodreads.com/author/show/18916772.Emily_Deady, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1608635130i/56379484.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1608635130i/56379484._SY75_.jpg
85, The Princess Search: A Retelling of The Ugly Duckling (The Four Kingdoms #5), Melanie Cellier, 4.34 avg rating - 2.830 ratings, 78, 1, https://www.goodreads.com/book/show/40109883-the-princess-search, https://www.goodreads.com/author/show/14830176.Melanie_Cellier, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1526157055i/40109883.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526157055i/40109883._SY75_.jpg
86, Maid and Minstrel, Kate Stradling, 4.30 avg rating - 999 ratings, 78, 1, https://www.goodreads.com/book/show/60806334-maid-and-minstrel, https://www.goodreads.com/author/show/4356658.Kate_Stradling, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1649859919i/60806334.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1649859919i/60806334._SY75_.jpg
87, Lady or Maid: A Goose Girl Novella, Emily Deady, 4.29 avg rating - 163 ratings, 77, 1, https://www.goodreads.com/book/show/59355317-lady-or-maid, https://www.goodreads.com/author/show/18916772.Emily_Deady, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1634333991i/59355317.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1634333991i/59355317._SX50_.jpg
88, A Crown of Snow and Ice: A Retelling of The Snow Queen (Beyond the Four Kingdoms #3), Melanie Cellier, 4.15 avg rating - 2.956 ratings, 77, 1, https://www.goodreads.com/book/show/41434908-a-crown-of-snow-and-ice, https://www.goodreads.com/author/show/14830176.Melanie_Cellier, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1534961486i/41434908.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534961486i/41434908._SY75_.jpg
89, Spindled Slumber: A Sleeping Beauty Retelling: The Cursed Kingdom Chronicles Book 4, Kayla Eshbaugh, 0.00 avg rating - 0 ratings, 77, 1, https://www.goodreads.com/book/show/111171560-spindled-slumber, https://www.goodreads.com/author/show/8327253.Kayla_Eshbaugh, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1676168923i/111171560.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1676168923i/111171560._SY75_.jpg
90, Hood of Secrets: A Robin Hood Romance (Fairy Tale Royals #5), Emily Deady, really liked it 4.00 avg rating - 5 ratings, 76, 1, https://www.goodreads.com/book/show/56280086-hood-of-secrets, https://www.goodreads.com/author/show/18916772.Emily_Deady, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1607963355i/56280086.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1607963355i/56280086._SY75_.jpg
91, A Captive of Wing and Feather: A Retelling of Swan Lake (Beyond the Four Kingdoms #5), Melanie Cellier, 4.13 avg rating - 2.205 ratings, 76, 1, https://www.goodreads.com/book/show/50838459-a-captive-of-wing-and-feather, https://www.goodreads.com/author/show/14830176.Melanie_Cellier, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1567770486l/50838459SY75_.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567770486l/50838459._SX50_SY75_.jpg
92, Of Silver and Secrets (Once in Whispering Wood #2), Sylvia Mercedes, 4.21 avg rating - 352 ratings, 76, 1, https://www.goodreads.com/book/show/59464561-of-silver-and-secrets, https://www.goodreads.com/author/show/19038773.Sylvia_Mercedes, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1635352944i/59464561.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1635352944i/59464561._SX50_.jpg
93, Sky of Wind: An East of the Sun West of the Moon Romance, Emily Deady, 0.00 avg rating - 0 ratings, 75, 1, https://www.goodreads.com/book/show/61603033-sky-of-wind, https://www.goodreads.com/author/show/18916772.Emily_Deady, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1658179337i/61603033.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1658179337i/61603033._SX50_.jpg
94, The Princess Fugitive: A Reimagining of Little Red Riding Hood (The Four Kingdoms #2), Melanie Cellier, 4.19 avg rating - 3.671 ratings, 75, 1, https://www.goodreads.com/book/show/36562236-the-princess-fugitive, https://www.goodreads.com/author/show/14830176.Melanie_Cellier, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1510203093i/36562236.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510203093i/36562236._SY75_.jpg
95, Rose Petals and Snowflakes: Snow White and Rose Red meets Sense and Sensibility (The Austen Fairy Tale #1), Kendra E. Ardnek, 4.10 avg rating - 40 ratings, 75, 1, https://www.goodreads.com/book/show/55816493-rose-petals-and-snowflakes, https://www.goodreads.com/author/show/5321999.Kendra_E_Ardnek, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1626382784i/55816493.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1626382784i/55816493._SY75_.jpg
96, Pathways (The Kingdom Chronicles #1), Camille  Peters, 3.68 avg rating - 2.097 ratings, 74, 1, https://www.goodreads.com/book/show/43549048-pathways, https://www.goodreads.com/author/show/18799546.Camille_Peters, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1548113450i/43549048.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548113450i/43549048._SY75_.jpg
97, The Princess Game: A Reimagining of Sleeping Beauty (The Four Kingdoms #4), Melanie Cellier, 4.35 avg rating - 3.153 ratings, 74, 1, https://www.goodreads.com/book/show/36562220-the-princess-game, https://www.goodreads.com/author/show/14830176.Melanie_Cellier, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1510202757i/36562220.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510202757i/36562220._SY75_.jpg
98, Crown and Cinder: Pride and Prejudice derails Cinderella (The Austen Fairy Tale #2), Kendra E. Ardnek, 4.11 avg rating - 46 ratings, 74, 1, https://www.goodreads.com/book/show/57722373-crown-and-cinder, https://www.goodreads.com/author/show/5321999.Kendra_E_Ardnek, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1627063436i/57722373.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1627063436i/57722373._SY75_.jpg
99, The Beast and the Enchantress (A Villain's Ever After #1), Camille  Peters, 3.94 avg rating - 800 ratings, 73, 1, https://www.goodreads.com/book/show/58018115-the-beast-and-the-enchantress, https://www.goodreads.com/author/show/18799546.Camille_Peters, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1625412123i/58018115.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1625412123i/58018115._SY75_.jpg
100, The Princess Pact: A Twist on Rumpelstiltskin (The Four Kingdoms #3), Melanie Cellier, 4.11 avg rating - 2.955 ratings, 73, 1, https://www.goodreads.com/book/show/36562250-the-princess-pact, https://www.goodreads.com/author/show/14830176.Melanie_Cellier, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1510203205i/36562250.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510203205i/36562250._SY75_.jpg
101, Pirouette (Andari Chronicles #3), Kenley Davidson, 4.20 avg rating - 1.069 ratings, 86, 1, https://www.goodreads.com/book/show/50227172-pirouette, https://www.goodreads.com/author/show/14701473.Kenley_Davidson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1577826192i/50227172.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577826192i/50227172._SY75_.jpg
102, A Goose Girl (Entwined Tales #1), K.M. Shea, 3.94 avg rating - 1.974 ratings, 86, 1, https://www.goodreads.com/book/show/38232723-a-goose-girl, https://www.goodreads.com/author/show/6893644.K_M_Shea, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1517244414i/38232723.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517244414i/38232723._SY75_.jpg
103, Snow White (Timeless Fairy Tales #11), K.M. Shea, 4.33 avg rating - 1.681 ratings, 86, 1, https://www.goodreads.com/book/show/43130053-snow-white, https://www.goodreads.com/author/show/6893644.K_M_Shea, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1543973859i/43130053.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543973859i/43130053._SY75_.jpg
104, Goldheart (Andari Chronicles #2), Kenley Davidson, 4.09 avg rating - 1.338 ratings, 85, 1, https://www.goodreads.com/book/show/50227095-goldheart, https://www.goodreads.com/author/show/14701473.Kenley_Davidson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1577825920i/50227095.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577825920i/50227095._SY75_.jpg
105, Laurel of Locksley, Mary Mecham, 4.35 avg rating - 23 ratings, 85, 2, https://www.goodreads.com/book/show/58435611-laurel-of-locksley, https://www.goodreads.com/author/show/21013720.Mary_Mecham, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1624777982i/58435611.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1624777982i/58435611._SY75_.jpg
106, Cinderella and the Colonel (Timeless Fairy Tales #3), K.M. Shea, 4.30 avg rating - 4.574 ratings, 85, 1, https://www.goodreads.com/book/show/33793443-cinderella-and-the-colonel, https://www.goodreads.com/author/show/6893644.K_M_Shea, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1483551084i/33793443.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483551084i/33793443._SY75_.jpg
107, Snowflakes (The Snow Queen #2.5), K.M. Shea, 4.17 avg rating - 1.080 ratings, 85, 1, https://www.goodreads.com/book/show/33827350-snowflakes, https://www.goodreads.com/author/show/6893644.K_M_Shea, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1484001759i/33827350.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1484001759i/33827350._SY75_.jpg
108, Daughter of Lies (Andari Chronicles #5), Kenley Davidson, 4.26 avg rating - 727 ratings, 84, 1, https://www.goodreads.com/book/show/50227318-daughter-of-lies, https://www.goodreads.com/author/show/14701473.Kenley_Davidson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1577826492i/50227318.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577826492i/50227318._SY75_.jpg
109, Sacrifice (The Snow Queen #2), K.M. Shea, 4.32 avg rating - 2.852 ratings, 84, 1, https://www.goodreads.com/book/show/29341482-sacrifice, https://www.goodreads.com/author/show/6893644.K_M_Shea, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1456447206i/29341482.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456447206i/29341482._SY75_.jpg
110, The Princess and the Pea (Timeless Fairy Tales #0.5), K.M. Shea, 4.04 avg rating - 593 ratings, 84, 1, https://www.goodreads.com/book/show/40694402-the-princess-and-the-pea, https://www.goodreads.com/author/show/6893644.K_M_Shea, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1532652502i/40694402.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532652502i/40694402._SY75_.jpg
111, Interlude: A Short Story of Andar (Andari Chronicles #5.5), Kenley Davidson, 4.08 avg rating - 131 ratings, 83, 1, https://www.goodreads.com/book/show/50225980-interlude, https://www.goodreads.com/author/show/14701473.Kenley_Davidson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1577823546i/50225980.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577823546i/50225980._SY75_.jpg
112, The Twelve Dancing Princesses  (Timeless Fairy Tales #10), K.M. Shea, 4.55 avg rating - 2.188 ratings, 83, 1, https://www.goodreads.com/book/show/37937307-the-twelve-dancing-princesses, https://www.goodreads.com/author/show/6893644.K_M_Shea, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1515981723i/37937307.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515981723i/37937307._SY75_.jpg
113, A Dream of Ebony and White: A Retelling of Snow White (Beyond the Four Kingdoms #4), Melanie Cellier, 4.19 avg rating - 2.620 ratings, 83, 2, https://www.goodreads.com/book/show/42390088-a-dream-of-ebony-and-white, https://www.goodreads.com/author/show/14830176.Melanie_Cellier, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1539920201i/42390088.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539920201i/42390088._SY75_.jpg
114, A Girl's Tale (Robyn Hood #1), K.M. Shea, 4.05 avg rating - 1.519 ratings, 83, 1, https://www.goodreads.com/book/show/33983998-a-girl-s-tale, https://www.goodreads.com/author/show/6893644.K_M_Shea, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1485345429i/33983998.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485345429i/33983998._SY75_.jpg
115, The Countess and the Frog (Andari Chronicles #0.5), Kenley Davidson, 4.06 avg rating - 185 ratings, 82, 1, https://www.goodreads.com/book/show/50229400-the-countess-and-the-frog, https://www.goodreads.com/author/show/14701473.Kenley_Davidson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1577831108i/50229400.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577831108i/50229400._SY75_.jpg
116, Fight for Freedom (Robyn Hood #2), K.M. Shea, 4.18 avg rating - 1.371 ratings, 82, 1, https://www.goodreads.com/book/show/24752088-fight-for-freedom, https://www.goodreads.com/author/show/6893644.K_M_Shea, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1483554518i/24752088.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483554518i/24752088._SY75_.jpg
117, Shard of Glass: A Cinderella Romance (Fairy Tale Royals #1), Emily Deady, 4.14 avg rating - 1.181 ratings, 81, 1, https://www.goodreads.com/book/show/53462454-shard-of-glass, https://www.goodreads.com/author/show/18916772.Emily_Deady, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1590177065i/53462454.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1590177065i/53462454._SY75_.jpg
118, Before Beauty (Becoming Beauty #1; The Classical Kingdoms #1), Brittany Fichter, really liked it 4.00 avg rating - 1.225 ratings, 81, 2, https://www.goodreads.com/book/show/25117935-before-beauty, https://www.goodreads.com/author/show/13615218.Brittany_Fichter, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1552081687i/25117935.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552081687i/25117935._SY75_.jpg
119, Oh Wretched Moon, Kate   Ramsey, 4.04 avg rating - 45 ratings, 81, 1, https://www.goodreads.com/book/show/55302667-oh-wretched-moon, https://www.goodreads.com/author/show/18866922.Kate_Ramsey, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1599855448i/55302667.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1599855448i/55302667._SY75_.jpg
120, Thorn of Rose: A Beauty and the Beast Romance (Fairy Tale Royals #2), Emily Deady, 4.17 avg rating - 805 ratings, 80, 1, https://www.goodreads.com/book/show/54325150-thorn-of-rose, https://www.goodreads.com/author/show/18916772.Emily_Deady, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1593455581i/54325150.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1593455581i/54325150._SX50_.jpg
121, A Princess of Wind and Wave: A Retelling of The Little Mermaid (Beyond the Four Kingdoms #6), Melanie Cellier, 4.30 avg rating - 2.034 ratings, 80, 2, https://www.goodreads.com/book/show/49010110-a-princess-of-wind-and-wave, https://www.goodreads.com/author/show/14830176.Melanie_Cellier, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1575048033i/49010110.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575048033i/49010110._SY75_.jpg
122, Soot and Slipper, Kate Stradling, 4.37 avg rating - 1.236 ratings, 80, 1, https://www.goodreads.com/book/show/44581324-soot-and-slipper, https://www.goodreads.com/author/show/4356658.Kate_Stradling, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1553419298i/44581324.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553419298i/44581324._SY75_.jpg
123, Pearl of Magic: A Little Mermaid Romance (Fairy Tale Royals #3), Emily Deady, 4.25 avg rating - 472 ratings, 79, 1, https://www.goodreads.com/book/show/55082366-pearl-of-magic, https://www.goodreads.com/author/show/18916772.Emily_Deady, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1598204958i/55082366.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1598204958i/55082366._SX50_.jpg
124, Brine and Bone, Kate Stradling, 4.41 avg rating - 1.204 ratings, 79, 1, https://www.goodreads.com/book/show/38097007-brine-and-bone, https://www.goodreads.com/author/show/4356658.Kate_Stradling, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1516324831i/38097007.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516324831i/38097007._SY75_.jpg
125, Sky of Wind (Fairy Tale Royals #4), Emily Deady, 4.14 avg rating - 260 ratings, 78, 1, https://www.goodreads.com/book/show/56379484-sky-of-wind, https://www.goodreads.com/author/show/18916772.Emily_Deady, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1608635130i/56379484.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1608635130i/56379484._SY75_.jpg
126, The Coronation Ball (The Four Kingdoms #2.2), Melanie Cellier, 4.28 avg rating - 1.255 ratings, 78, 2, https://www.goodreads.com/book/show/50725652-the-coronation-ball, https://www.goodreads.com/author/show/14830176.Melanie_Cellier, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1580426014i/50725652.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580426014i/50725652._SY75_.jpg
